Rank,Company,Growth,Revenue,Industry,State,Metro,Employees,URL,YrsOnList
359,Integral Ad Science,1308.294%,$51999818,Advertising & Marketing,New York,New York City,166,http://www.inc.com/profile/integral-ad-science,2
360,Nextelligence,1308.0627%,$2526318,Business Products & Services,Florida,"Orlando, FL",35,http://www.inc.com/profile/nextelligence,1
361,Survtech Solutions,1306.8305%,$2427697,Engineering,Colorado,"Denver-Aurora, CO",16,http://www.inc.com/profile/survtech-solutions,1
362,Bluewater Media,1303.5454%,$27440183,Advertising & Marketing,Florida,Tampa,20,http://www.inc.com/profile/bluewater-media,1
363,AKESOgen,1300.3292%,$8184084,Health,Georgia,Atlanta,20,http://www.inc.com/profile/akesogen,1
364,e-Gov Systems,1298.5505%,$6666345,Government Services,Louisiana,"Baton Rouge, LA",64,http://www.inc.com/profile/e-gov-systems,1
365,Simply Measured,1294.7513%,$12609319,Software,Washington,Seattle,129,http://www.inc.com/profile/simply-measured,1
366,Vijay Holdings,1293.2323%,$10100990,Consumer Products & Services,New Jersey,New York City,13,http://www.inc.com/profile/vijay-holdings,1
367,Eglentowicz Wrecking,1291.6884%,$2103217,Environmental Services,New Jersey,New York City,10,http://www.inc.com/profile/eglentowicz-wrecking,1
368,OrangePeople,1289.3956%,$7114567,IT Services,California,Los Angeles,60,http://www.inc.com/profile/orangepeople,2
369,Superior Spooling & Energy Services,1288.2027%,$4146839,Energy,Oklahoma,"Oklahoma City, OK",11,http://www.inc.com/profile/superior-spooling-energy-services,1
370,Barker Cabinets,1288.0829%,$5695096,Consumer Products & Services,Oregon,"Portland, OR",45,http://www.inc.com/profile/barker-cabinets,1
371,Torchlight Technology Group,1280.5312%,$3039695,Advertising & Marketing,Pennsylvania,Philadelphia,15,http://www.inc.com/profile/torchlight-technology-group,1
372,Thompson Gray,1276.1048%,$15064618,Government Services,Alabama,"Huntsville, AL",72,http://www.inc.com/profile/thompson-gray,2
373,Blueprint Consulting Services,1275.0375%,$8784097,Business Products & Services,Washington,Seattle,105,http://www.inc.com/profile/blueprint-consulting-services,1
374,Snap Construction,1274.8017%,$4988303,Construction,Minnesota,Minneapolis,16,http://www.inc.com/profile/snap-construction,1
375,Tongal,1269.6227%,$13019743,Advertising & Marketing,California,Los Angeles,48,http://www.inc.com/profile/tongal,2
376,Sigora Solar,1266.1464%,$3238778,Energy,Virginia,"Staunton-Waynesboro, VA",35,http://www.inc.com/profile/sigora-solar,1
377,Cables and Sensors,1257.4098%,$2493969,Health,Florida,"Orlando, FL",15,http://www.inc.com/profile/cables-and-sensors,1
378,Express Modular,1250.7082%,$4257108,Construction,West Virginia,"Hagerstown-Martinsburg, MD-WV",6,http://www.inc.com/profile/express-modular,1
379,Cloud Sherpas,1246.8656%,$134038047,IT Services,Georgia,Atlanta,1100,http://www.inc.com/profile/cloud-sherpas,3
380,Creative Systems and Consulting,1244.3698%,$6460396,Government Services,Virginia,"Washington, DC",28,http://www.inc.com/profile/creative-systems-and-consulting,1
381,JEAR Logistics,1241.0619%,$33405155,Logistics & Transportation,South Carolina,"Charleston-North Charleston, SC",53,http://www.inc.com/profile/jear-logistics,2
382,Reliant Funding,1239.6307%,$9723924,Financial Services,California,San Diego,50,http://www.inc.com/profile/reliant-funding,3
383,Linchpin People,1239.5528%,$2890045,IT Services,Virginia,"Washington, DC",52,http://www.inc.com/profile/linchpin-people,1
384,Culture.Service.Growth.,1236.9284%,$17129515,Business Products & Services,Texas,"San Antonio, TX",625,http://www.inc.com/profile/cultureservicegrowth,2
385,Fresh Roasted Coffee,1233.0031%,$2196949,Food & Beverage,Pennsylvania,"Selinsgrove, PA",13,http://www.inc.com/profile/fresh-roasted-coffee,1
386,Leota,1229.3564%,$2743127,Retail,New York,New York City,15,http://www.inc.com/profile/leota,1
387,Switchgear Search & Recruiting,1220.6929%,$2008721,Human Resources,Oklahoma,"Tulsa, OK",23,http://www.inc.com/profile/switchgear-search-recruiting,1
388,ePremium Insurance,1217.3215%,$6968433,Insurance,Ohio,Cincinnati,49,http://www.inc.com/profile/epremium-insurance,2
389,PSG Construction,1208.2327%,$8998574,Construction,Georgia,Atlanta,20,http://www.inc.com/profile/psg-construction,2
390,Allied Wallet USA,1206.0456%,$42018009,Financial Services,California,Los Angeles,142,http://www.inc.com/profile/allied-wallet-usa,3
391,Handsome Brook Farm Pasture Raised Eggs,1203.2489%,$2355870,Food & Beverage,New York,,4,http://www.inc.com/profile/handsome-brook-farm-pasture-raised-eggs,1
392,PEG Bandwidth,1199.6147%,$57339000,Telecommunications,Texas,Dallas,189,http://www.inc.com/profile/peg-bandwidth,2
393,Echo Health,1194.7249%,$58115227,Health,Ohio,Cleveland,37,http://www.inc.com/profile/echo-health,4
394,Lone Star Bloom,1192.259%,$6606209,Retail,Texas,Austin,140,http://www.inc.com/profile/lone-star-bloom,2
395,CGS IT and Staffing,1189.1823%,$2021064,IT Services,Texas,Houston,20,http://www.inc.com/profile/cgs-it-and-staffing,1
396,Trapp Technology,1187.0859%,$4405605,IT Services,Arizona,Phoenix,48,http://www.inc.com/profile/trapp-technology,2
397,TekWissen,1185.9465%,$15426870,Software,Michigan,"Ann Arbor, MI",192,http://www.inc.com/profile/tekwissen,2
398,Signature Closers,1184.4098%,$3585931,Real Estate,Ohio,"Columbus, OH",22,http://www.inc.com/profile/signature-closers,2
399,Keen Strategy,1182.509%,$2688049,Advertising & Marketing,North Carolina,"Raleigh-Cary, NC",10,http://www.inc.com/profile/keen-strategy,1
400,Rainmaker Ad Ventures,1180.4683%,$8286845,Advertising & Marketing,California,Los Angeles,2,http://www.inc.com/profile/rainmaker-ad-ventures,1
401,Voyzze Communications,1179.8994%,$2975715,Telecommunications,California,San Francisco,15,http://www.inc.com/profile/voyzze-communications,1
402,Centric Digital,1175.0932%,$19156988,Business Products & Services,New York,New York City,176,http://www.inc.com/profile/centric-digital,2
403,S2 IT Group,1169.4012%,$2309155,IT Services,Georgia,Atlanta,40,http://www.inc.com/profile/s2-it-group,1
404,Swift Straw,1165.0951%,$11148423,Environmental Services,Georgia,Atlanta,59,http://www.inc.com/profile/swift-straw,1
405,Kargo,1165.0209%,$48425000,Advertising & Marketing,New York,New York City,100,http://www.inc.com/profile/kargo,1
406,JMC Electrical Contractor,1163.7978%,$6086147,Construction,Michigan,Detroit,40,http://www.inc.com/profile/jmc-electrical-contractor,1
407,Costner Law Office,1161.4162%,$5132488,Business Products & Services,North Carolina,Charlotte,57,http://www.inc.com/profile/costner-law-office,1
408,Look-Listen,1157.6002%,$3896234,Advertising & Marketing,Georgia,Atlanta,35,http://www.inc.com/profile/look-listen,1
409,Cabinets.com,1157.4546%,$7854967,Retail,Florida,Tampa,19,http://www.inc.com/profile/cabinetscom,2
410,Continuity,1154.1818%,$3449000,Software,Connecticut,"New Haven-Milford, CT",52,http://www.inc.com/profile/continuity,1
411,Turn The Page Online Marketing,1152.9852%,$2358469,Advertising & Marketing,Missouri,"Kansas City, MO-KS",23,http://www.inc.com/profile/turn-the-page-online-marketing,1
412,Projector Supercenter,1152.9767%,$105047979,Retail,Ohio,"Columbus, OH",40,http://www.inc.com/profile/projector-supercenter,1
413,Imprenta Communications Group,1151.4668%,$19623000,Advertising & Marketing,California,Los Angeles,14,http://www.inc.com/profile/imprenta-communications-group,1
414,DoubleDutch,1148.0135%,$10801395,Software,California,San Francisco,178,http://www.inc.com/profile/doubledutch,1
415,Orangetheory Fitness,1146.6151%,$10404000,Health,Florida,Miami,42,http://www.inc.com/profile/orangetheory-fitness,2
416,Enzu,1141.2474%,$3848078,IT Services,Nevada,"Las Vegas-Paradise, NV",27,http://www.inc.com/profile/enzu,1
417,Inkling,1136.8714%,$12108860,Software,California,San Francisco,150,http://www.inc.com/profile/inkling,2
418,Ephesoft,1132.0413%,$4768000,Software,California,Los Angeles,69,http://www.inc.com/profile/ephesoft,1
419,Paramount Lodging Advisors,1131.6336%,$2972055,Real Estate,Illinois,,79,http://www.inc.com/profile/paramount-lodging-advisors,2
420,Swrve,1131.5965%,$3234000,Software,California,San Francisco,20,http://www.inc.com/profile/swrve,1
421,American Homesecures,1128.722%,$3258153,Security,Texas,"Sherman-Denison, TX",27,http://www.inc.com/profile/american-homesecures,1
422,Nomad Temporary Housing,1126.3957%,$49990058,Real Estate,California,San Diego,64,http://www.inc.com/profile/nomad-temporary-housing,1
423,Blue Companies,1125.6703%,$11045925,Construction,Georgia,Atlanta,24,http://www.inc.com/profile/blue-companies,1
424,SignalBoosters.com / WilsonAmplfiers.com / Creekle,1122.0217%,$6338370,Consumer Products & Services,Texas,Houston,12,http://www.inc.com/profile/signalboosterscom-wilsonamplfierscom-creekle,1
425,Proterra,1119.2915%,$28700000,Manufacturing,California,San Francisco,189,http://www.inc.com/profile/proterra,1
426,Extreme Reach,1116.6773%,$214185447,Advertising & Marketing,Massachusetts,Boston,940,http://www.inc.com/profile/extreme-reach,2
427,American Eagle Protective Services,1107.4744%,$86067915,Security,Texas,Austin,1350,http://www.inc.com/profile/american-eagle-protective-services,4
428,INVOICE CLOUD,1093.4043%,$4467664,Financial Services,Massachusetts,Boston,32,http://www.inc.com/profile/invoice-cloud,1
429,Montway Auto Transport,1090.2558%,$15684834,Logistics & Transportation,Illinois,Chicago,65,http://www.inc.com/profile/montway-auto-transport,1
430,OpenRoad Lending,1088.4951%,$10003147,Financial Services,Texas,Dallas,73,http://www.inc.com/profile/openroad-lending,2
431,nVisium,1087.3687%,$2589853,Security,Virginia,"Washington, DC",25,http://www.inc.com/profile/nvisium,1
432,AASKI Technology,1086.067%,$202537791,Engineering,New Jersey,New York City,430,http://www.inc.com/profile/aaski-technology,5
433,Caduceus Healthcare,1081.992%,$13859400,Government Services,Georgia,Atlanta,99,http://www.inc.com/profile/caduceus-healthcare,3
434,Payscout,1077.7131%,$5666378,Financial Services,California,Los Angeles,24,http://www.inc.com/profile/payscout,2
435,Levitate Media,1076.774%,$4349286,Advertising & Marketing,California,San Francisco,19,http://www.inc.com/profile/levitate-media,2
436,BodyGuardz,1076.0839%,$46862828,Consumer Products & Services,Utah,"Provo-Orem, UT",39,http://www.inc.com/profile/bodyguardz,3
437,HIMS Consulting Group,1068.9982%,$26306328,Health,Colorado,,45,http://www.inc.com/profile/hims-consulting-group,1
438,PulsePoint,1067.8389%,$94251540,Advertising & Marketing,New York,New York City,98,http://www.inc.com/profile/pulsepoint,1
439,Intero Real Estate Services,1067.6003%,$7097048,Real Estate,California,"Riverside-San Bernardino-Ontario, CA",15,http://www.inc.com/profile/intero-real-estate-services,1
440,Synergy BIS,1065.7997%,$9379313,Government Services,Virginia,"Washington, DC",65,http://www.inc.com/profile/synergy-bis,1
441,Activate Healthcare,1063.6473%,$13091160,Health,Indiana,"Indianapolis, IN",130,http://www.inc.com/profile/activate-healthcare,1
442,It Works!,1059.96%,$538536624,Consumer Products & Services,Florida,"Sarasota-Bradenton-Venice, FL",104,http://www.inc.com/profile/it-works,5
443,GovSmart,1052.6239%,$69314989,Computer Hardware,Virginia,"Charlottesville, VA",15,http://www.inc.com/profile/govsmart,2
444,MobileOne,1049.8153%,$100572011,Retail,California,San Diego,350,http://www.inc.com/profile/mobileone,3
445,Create Group NYC,1044.3541%,$10550258,Advertising & Marketing,New York,New York City,19,http://www.inc.com/profile/create-group-nyc,1
446,Trident Technical Solutions,1043.5622%,$3435238,Government Services,Florida,Tampa,22,http://www.inc.com/profile/trident-technical-solutions,1
447,National Tax Credit,1037.3441%,$4038709,Financial Services,Georgia,Atlanta,42,http://www.inc.com/profile/national-tax-credit,2
448,Search Solution Group,1035.6582%,$2302831,Human Resources,North Carolina,Charlotte,25,http://www.inc.com/profile/search-solution-group,1
449,Regulated Capital Consultants,1031.7059%,$7176204,Business Products & Services,Georgia,Atlanta,17,http://www.inc.com/profile/regulated-capital-consultants,2
450,Sports Marketing Monterrey,1030.9177%,$2180907,Advertising & Marketing,Texas,Dallas,5,http://www.inc.com/profile/sports-marketing-monterrey,1
451,NVision IT,1025.3984%,$3474949,IT Services,Missouri,"St. Louis, MO-IL",26,http://www.inc.com/profile/nvision-it,1
452,Encompass Inspections,1023.8197%,$2173546,Construction,Arizona,Phoenix,27,http://www.inc.com/profile/encompass-inspections,1
453,Easton Porter Group,1022.0395%,$9840982,Travel & Hospitality,Virginia,"Charlottesville, VA",350,http://www.inc.com/profile/easton-porter-group,1
454,The HCI Group,1021.9916%,$69677796,Health,Florida,"Jacksonville, FL",88,http://www.inc.com/profile/the-hci-group,3
455,Tach Tech,1016.3212%,$4309000,IT Services,California,San Francisco,8,http://www.inc.com/profile/tach-tech,2
456,Ensighten,1012.1152%,$19566322,Advertising & Marketing,California,San Jose,281,http://www.inc.com/profile/ensighten,2
457,Whiplash Merchandising,1011.0228%,$2023017,Business Products & Services,Michigan,"Ann Arbor, MI",1,http://www.inc.com/profile/whiplash-merchandising,1
458,Stress Free Property Management,1009.4595%,$15707584,Real Estate,Florida,Tampa,46,http://www.inc.com/profile/stress-free-property-management,3
459,TUNE,1002.97%,$39925197,Advertising & Marketing,Washington,Seattle,250,http://www.inc.com/profile/tune,3
460,ClearSource,1002.7122%,$3206224,Business Products & Services,Utah,Salt Lake City,157,http://www.inc.com/profile/clearsource,1
461,Majority Strategies,1000.7897%,$50942941,Advertising & Marketing,Florida,"Jacksonville, FL",32,http://www.inc.com/profile/majority-strategies,1
462,Servesys,1000.5164%,$4686120,IT Services,Texas,Dallas,68,http://www.inc.com/profile/servesys,1
463,Burgos Group,997.9844%,$7978734,Government Services,New Mexico,"Albuquerque, NM",85,http://www.inc.com/profile/burgos-group,2
464,Stoneside Blinds & Shades,995.0192%,$6503823,Consumer Products & Services,Colorado,"Denver-Aurora, CO",47,http://www.inc.com/profile/stoneside-blinds-shades,2
465,BlackTab Group,993.4912%,$3238068,IT Services,New York,"Rochester, NY",23,http://www.inc.com/profile/blacktab-group,1
466,Sway Group,993.2997%,$4348829,Advertising & Marketing,California,San Francisco,9,http://www.inc.com/profile/sway-group,1
467,Appia,993.185%,$32611326,Advertising & Marketing,North Carolina,"Durham, NC",70,http://www.inc.com/profile/appia,3
468,Safe Passage Neuromonitoring,989.9404%,$15474189,Health,New York,New York City,90,http://www.inc.com/profile/safe-passage-neuromonitoring,1
469,MobileHelp,989.0836%,$28849410,Health,Florida,Miami,153,http://www.inc.com/profile/mobilehelp,2
470,Zippy Shell,988.34%,$7384866,Logistics & Transportation,District of Columbia,"Washington, DC",40,http://www.inc.com/profile/zippy-shell,1
471,9Round Franchising,988.0263%,$3245637,Health,South Carolina,"Greenville-Mauldin-Easley, SC",6,http://www.inc.com/profile/9round-franchising,1
472,Biorasi,984.3159%,$30796381,Health,Florida,Miami,200,http://www.inc.com/profile/biorasi,1
473,Gold Refinery of San Diego,983.446%,$63296475,Financial Services,California,San Diego,2,http://www.inc.com/profile/gold-refinery-of-san-diego,2
474,InVision Security,979.6767%,$5234370,Security,Pennsylvania,Philadelphia,19,http://www.inc.com/profile/invision-security,2
475,Ace Web Optimization,979.0601%,$3425800,IT Services,New York,New York City,15,http://www.inc.com/profile/ace-web-optimization,1
476,Foodlinks,976.0637%,$21237440,Food & Beverage,Kansas,"Kansas City, MO-KS",10,http://www.inc.com/profile/foodlinks,2
477,CG Phones,974.4534%,$7174233,Consumer Products & Services,Maryland,Baltimore,27,http://www.inc.com/profile/cg-phones,1
478,ShortStack,973.0876%,$6052665,Software,Nevada,"Reno-Sparks, NV",19,http://www.inc.com/profile/shortstack,1
479,Evolve Digital Labs,972.5896%,$7066885,Advertising & Marketing,Missouri,"St. Louis, MO-IL",10,http://www.inc.com/profile/evolve-digital-labs,2
480,Daseke,966.3962%,$532753335,Logistics & Transportation,Texas,Dallas,2667,http://www.inc.com/profile/daseke,1
481,DevMynd,955.1615%,$2121972,Software,Illinois,Chicago,21,http://www.inc.com/profile/devmynd,1
482,Oak Mortgage Group,955.112%,$8905694,Financial Services,Texas,Dallas,137,http://www.inc.com/profile/oak-mortgage-group,2
483,KPI Logistics,954.5793%,$9510913,Logistics & Transportation,California,San Diego,9,http://www.inc.com/profile/kpi-logistics,1
484,Stability HealthCare,950.0799%,$3944625,Health,California,Los Angeles,75,http://www.inc.com/profile/stability-healthcare,1
485,Beneficial Blends,947.664%,$2391754,Food & Beverage,Florida,Tampa,15,http://www.inc.com/profile/beneficial-blends,1
486,Acceleration Partners,945.8497%,$13750100,Advertising & Marketing,Massachusetts,Boston,42,http://www.inc.com/profile/acceleration-partners,3
487,Sarah Whit Interior Design,944.4123%,$2014922,Construction,Illinois,Chicago,5,http://www.inc.com/profile/sarah-whit-interior-design,1
488,Vee Technologies,943.8315%,$5000287,Business Products & Services,New York,New York City,10,http://www.inc.com/profile/vee-technologies,1
489,Semihandmade,941.0043%,$2686603,Consumer Products & Services,California,Los Angeles,33,http://www.inc.com/profile/semihandmade,1
490,HandyPro International,940.8101%,$2129893,Construction,Michigan,Detroit,7,http://www.inc.com/profile/handypro-international,1
491,OBXtek,934.8367%,$65438106,Government Services,Virginia,"Washington, DC",530,http://www.inc.com/profile/obxtek,4
492,Act-On Software,931.6176%,$32269000,Software,Oregon,"Portland, OR",420,http://www.inc.com/profile/act-on-software,3
493,Market6,931.2036%,$19454873,Software,Illinois,Chicago,90,http://www.inc.com/profile/market6,2
494,MyClean,928.7129%,$6958595,Consumer Products & Services,New York,New York City,14,http://www.inc.com/profile/myclean,2
495,Bridgetown Natural Foods,926.5055%,$83765905,Food & Beverage,Oregon,"Portland, OR",290,http://www.inc.com/profile/bridgetown-natural-foods,1
496,Onnit Labs,920.8292%,$22985277,Health,Texas,Austin,60,http://www.inc.com/profile/onnit-labs,1
497,Harmony Healthcare,919.8622%,$17863193,Health,Florida,Tampa,312,http://www.inc.com/profile/harmony-healthcare,1
498,Gold Coast IT Solutions,916.2492%,$3396437,IT Services,Virginia,"Washington, DC",74,http://www.inc.com/profile/gold-coast-it-solutions,1
499,Saxony Partners,914.6191%,$4399835,IT Services,Texas,Dallas,45,http://www.inc.com/profile/saxony-partners,1
500,WeVeel,912.5984%,$10288000,Consumer Products & Services,Pennsylvania,Philadelphia,45,http://www.inc.com/profile/weveel,2
501,Bay National Title Company,911.4669%,$5587343,Real Estate,Florida,Tampa,45,http://www.inc.com/profile/bay-national-title-company,1
502,Cedar St.,909.37%,$19950077,Real Estate,Illinois,Chicago,80,http://www.inc.com/profile/cedar-st,1
503,Invoyent,908.7708%,$10820913,Health,Illinois,Chicago,37,http://www.inc.com/profile/invoyent,1
504,King Memory,905.0625%,$4657962,Computer Hardware,Ohio,"Columbus, OH",38,http://www.inc.com/profile/king-memory,2
505,VetInternetCo.com,903.0554%,$4195179,Retail,Alabama,"Albertville, AL",11,http://www.inc.com/profile/vetinternetcocom,2
506,Coupa Software,901.7949%,$47396000,Software,California,San Francisco,327,http://www.inc.com/profile/coupa-software,2
507,YakAttack,901.7781%,$2003396,Consumer Products & Services,Virginia,,19,http://www.inc.com/profile/yakattack,1
508,United Credit Consultants,901.6804%,$3240967,Financial Services,Minnesota,Minneapolis,26,http://www.inc.com/profile/united-credit-consultants,2
509,SightComm,901.189%,$11480244,Government Services,Virginia,"Washington, DC",65,http://www.inc.com/profile/sightcomm,1
510,Next Step Living,900.9414%,$101005000,Energy,Massachusetts,Boston,850,http://www.inc.com/profile/next-step-living,3
511,Axtria,900.7996%,$17683508,Software,New Jersey,New York City,389,http://www.inc.com/profile/axtria,2
512,SETA International,898.4945%,$11072226,IT Services,California,Los Angeles,400,http://www.inc.com/profile/seta-international,1
513,Lyons Trading Company,897.1112%,$10317229,Retail,Minnesota,Minneapolis,25,http://www.inc.com/profile/lyons-trading-company,1
514,ExecuSource,896.7665%,$4592811,Human Resources,Georgia,Atlanta,12,http://www.inc.com/profile/execusource,1
515,Assurex Health,895.8733%,$30051215,Health,Ohio,Cincinnati,232,http://www.inc.com/profile/assurex-health,1
516,The Participation Agency,894.9573%,$2895893,Advertising & Marketing,New York,New York City,6,http://www.inc.com/profile/the-participation-agency,2
517,Rivers Edge Countertops,894.3918%,$3283412,Construction,Oklahoma,"Oklahoma City, OK",19,http://www.inc.com/profile/rivers-edge-countertops,1
518,Altitude Digital,893.2481%,$59776780,Advertising & Marketing,Colorado,"Denver-Aurora, CO",82,http://www.inc.com/profile/altitude-digital,4
519,Figueroa Mountain Brewing Co.,892.889%,$6178083,Food & Beverage,California,"Santa Barbara-Santa Maria-Goleta, CA",78,http://www.inc.com/profile/figueroa-mountain-brewing-co,1
520,PhishMe,891.9149%,$10259217,Security,Virginia,"Washington, DC",81,http://www.inc.com/profile/phishme,1
521,Food52,890.2423%,$6209740,Retail,New York,New York City,40,http://www.inc.com/profile/food52,1
522,Phunware,888.6409%,$22800709,Software,Texas,Austin,204,http://www.inc.com/profile/phunware,3
523,Navitas Lease,887.6778%,$16788418,Financial Services,Florida,"Jacksonville, FL",90,http://www.inc.com/profile/navitas-lease,2
524,Updox,886.1654%,$3090090,Software,Ohio,"Columbus, OH",29,http://www.inc.com/profile/updox,1
525,Spartan Value Investors,883.9129%,$7078486,Real Estate,Alabama,"Birmingham-Hoover, AL",6,http://www.inc.com/profile/spartan-value-investors,2
526,MSI Supply,883.774%,$9241632,Business Products & Services,Texas,Houston,23,http://www.inc.com/profile/msi-supply,1
527,TLN Worldwide Enterprises,883.6777%,$2699723,Government Services,New York,New York City,34,http://www.inc.com/profile/tln-worldwide-enterprises,1
528,SMS Lodging,882.9823%,$9593150,Travel & Hospitality,Florida,Miami,96,http://www.inc.com/profile/sms-lodging,1
529,Hotels for Hope,881.1139%,$4092481,Travel & Hospitality,Texas,Austin,20,http://www.inc.com/profile/hotels-for-hope,2
530,PcCareSupport,880.2057%,$4891305,IT Services,Utah,"Provo-Orem, UT",103,http://www.inc.com/profile/pccaresupport,2
531,Connexion Point,878.0024%,$23486307,Health,Utah,Salt Lake City,1215,http://www.inc.com/profile/connexion-point,2
532,Worldwide Cyclery,877.008%,$2667271,Retail,California,"Oxnard-Thousand Oaks-Ventura, CA",8,http://www.inc.com/profile/worldwide-cyclery,1
533,Innovative Surveillance Solutions,876.4984%,$9638078,Security,Texas,"Tyler, TX",24,http://www.inc.com/profile/innovative-surveillance-solutions,2
534,Commerce Electrical Contracting,875.1441%,$4826027,Construction,New York,New York City,25,http://www.inc.com/profile/commerce-electrical-contracting,1
535,Crowdtap,869.658%,$16468797,Advertising & Marketing,New York,New York City,79,http://www.inc.com/profile/crowdtap,2
536,Rook Security,865.7425%,$6885445,Security,Indiana,"Indianapolis, IN",53,http://www.inc.com/profile/rook-security,2
537,OneTaste,865.5038%,$6537204,Health,California,San Francisco,28,http://www.inc.com/profile/onetaste,2
538,Disruptor Beam,863.1805%,$7085637,Media,Massachusetts,Boston,40,http://www.inc.com/profile/disruptor-beam,1
539,Barbaricum,861.9635%,$18984272,Government Services,District of Columbia,"Washington, DC",80,http://www.inc.com/profile/barbaricum,3
540,ProSphere,860.1519%,$21912952,Government Services,Virginia,"Washington, DC",125,http://www.inc.com/profile/prosphere,2
541,GINIA,858.704%,$6068970,Government Services,Virginia,"Washington, DC",40,http://www.inc.com/profile/ginia,2
542,Unique Influence,858.4012%,$2257332,Advertising & Marketing,Texas,Austin,17,http://www.inc.com/profile/unique-influence,1
543,WellDog,857.6952%,$18515936,Energy,Wyoming,"Laramie, WY",90,http://www.inc.com/profile/welldog,2
544,E2 Optics,856.6775%,$35244000,Telecommunications,Colorado,"Denver-Aurora, CO",122,http://www.inc.com/profile/e2-optics,1
545,Skysis,851.9234%,$4739912,Health,Arizona,Phoenix,12,http://www.inc.com/profile/skysis,1
546,"IT Partners (Bethel Park, PA)",849.4762%,$3440313,IT Services,Pennsylvania,"Pittsburgh, PA",11,http://www.inc.com/profile/it-partners-bethel-park-pa,2
547,Haris Design & Construction Co.,848.9958%,$31670468,Government Services,Maryland,"Washington, DC",39,http://www.inc.com/profile/haris-design-construction-co,2
548,Swiftpage,847.38%,$49767000,Software,Colorado,"Denver-Aurora, CO",211,http://www.inc.com/profile/swiftpage,3
549,The Spice Lab,842.5422%,$5062300,Food & Beverage,Florida,Miami,30,http://www.inc.com/profile/the-spice-lab,1
550,LaineGabriel,840.5964%,$3060682,Advertising & Marketing,Ohio,"Columbus, OH",11,http://www.inc.com/profile/lainegabriel,1
551,Total Apps,838.9917%,$5067513,Financial Services,California,Los Angeles,17,http://www.inc.com/profile/total-apps,3
552,Tachyon Technologies,835.5245%,$3246981,IT Services,Texas,Dallas,64,http://www.inc.com/profile/tachyon-technologies,1
553,Carlson Management Consulting,835.4001%,$2128054,IT Services,Massachusetts,Boston,10,http://www.inc.com/profile/carlson-management-consulting,1
554,Fitness On Demand,833.169%,$4012496,Health,Minnesota,Minneapolis,19,http://www.inc.com/profile/fitness-on-demand,1
555,Streamline Solutions,831.6813%,$13723666,Real Estate,Pennsylvania,Philadelphia,17,http://www.inc.com/profile/streamline-solutions,2
556,Revere Capital,828.15%,$13491672,Financial Services,Connecticut,"Bridgeport-Stamford-Norwalk, CT",14,http://www.inc.com/profile/revere-capital,1
557,Yodil,827.6921%,$5303764,Software,North Carolina,Charlotte,18,http://www.inc.com/profile/yodil,1
558,Zarbee's Naturals,825.505%,$21970878,Health,Utah,Salt Lake City,19,http://www.inc.com/profile/zarbees-naturals,2
559,ERUPTR,825.0657%,$5047686,Advertising & Marketing,Maryland,"Washington, DC",11,http://www.inc.com/profile/eruptr,1
560,CB Insights,819.0197%,$4015298,Software,New York,New York City,24,http://www.inc.com/profile/cb-insights,1
561,RE/MAX Dynamic-The Duncan Duo & Associates,814.1709%,$3550000,Real Estate,Florida,Tampa,20,http://www.inc.com/profile/remax-dynamic-the-duncan-duo-associates,2
562,Irrevo,812.0831%,$2146615,Business Products & Services,Washington,Seattle,26,http://www.inc.com/profile/irrevo,1
563,Zapproved,811.3328%,$4177021,Software,Oregon,"Portland, OR",41,http://www.inc.com/profile/zapproved,2
564,Jeunesse Global,811.132%,$419279237,Consumer Products & Services,Florida,"Orlando, FL",380,http://www.inc.com/profile/jeunesse-global,2
565,The Rian Group Real Estate,809.2443%,$3795113,Real Estate,Oregon,"Portland, OR",75,http://www.inc.com/profile/the-rian-group-real-estate,1
566,Juno Search Partners,806.9222%,$2952567,Human Resources,Pennsylvania,Philadelphia,55,http://www.inc.com/profile/juno-search-partners,1
567,WordStream,805.8261%,$10073656,Advertising & Marketing,Massachusetts,Boston,122,http://www.inc.com/profile/wordstream,3
568,The WFC Group,805.2993%,$4538365,IT Services,Illinois,Chicago,29,http://www.inc.com/profile/the-wfc-group,1
569,ResortShare,803.985%,$9761655,Travel & Hospitality,California,Los Angeles,58,http://www.inc.com/profile/resortshare,1
570,Axial,803.6058%,$6877434,Software,New York,New York City,88,http://www.inc.com/profile/axial,1
571,Laudan Properties,803.1853%,$13146314,Real Estate,Ohio,"Akron, OH",35,http://www.inc.com/profile/laudan-properties,2
572,IQ Formulations,802.4543%,$10916313,Health,Florida,Miami,42,http://www.inc.com/profile/iq-formulations,2
573,InkSoft,801.5152%,$3570000,Software,New Mexico,"Albuquerque, NM",41,http://www.inc.com/profile/inksoft,2
574,CareCloud,799.5685%,$18561768,Health,Florida,Miami,244,http://www.inc.com/profile/carecloud,2
575,iWorks,799.3895%,$15438650,Government Services,Virginia,"Washington, DC",42,http://www.inc.com/profile/iworks,1
576,NITS Solutions,797.1592%,$3206752,IT Services,Michigan,Detroit,17,http://www.inc.com/profile/nits-solutions,2
577,Q1Media,796.7401%,$52770736,Media,Texas,Austin,60,http://www.inc.com/profile/q1media,3
578,Rifle Paper Co.,796.5839%,$12923881,Consumer Products & Services,Florida,"Orlando, FL",150,http://www.inc.com/profile/rifle-paper-co,2
